movement_id,production_order_id,material_id,material_name,movement_type,quantity,unit
SM0003930,PO001814,M002,Forged Steel,Consumption,8118.0,Kg
SM0003931,PO001814,M010,Lubricating Oil,Consumption,110.7,Litre
SM0003932,PO001815,M004,Aluminium Alloy,Consumption,5344.0,Kg
SM0003933,PO001815,M011,Industrial Coolant,Consumption,167.0,Litre
SM0003934,PO001816,M003,Stainless Steel,Consumption,3680.0,Kg
SM0003935,PO001816,M012,Electronic Sensors,Consumption,920.0,Piece
SM0003936,PO001817,M002,Forged Steel,Consumption,3960.0,Kg
SM0003937,PO001817,M014,Hydraulic Fluid,Consumption,396.0,Litre
SM0003938,PO001818,M001,Cast Iron,Consumption,8148.0,Kg
SM0003939,PO001818,M015,Protective Coating,Consumption,174.6,Litre
SM0003940,PO001819,M001,Cast Iron,Consumption,17820.0,Kg
SM0003941,PO001819,M010,Lubricating Oil,Consumption,158.4,Litre
SM0003942,PO001819,M011,Industrial Coolant,Consumption,316.8,Litre
SM0003943,PO001820,M002,Forged Steel,Consumption,6886.0,Kg
SM0003944,PO001820,M010,Lubricating Oil,Consumption,93.9,Litre
SM0003945,PO001821,M004,Aluminium Alloy,Consumption,6320.0,Kg
SM0003946,PO001821,M011,Industrial Coolant,Consumption,197.5,Litre
SM0003947,PO001822,M003,Stainless Steel,Consumption,3240.0,Kg
SM0003948,PO001822,M012,Electronic Sensors,Consumption,810.0,Piece
SM0003949,PO001823,M002,Forged Steel,Consumption,3540.0,Kg
SM0003950,PO001823,M014,Hydraulic Fluid,Consumption,354.0,Litre
SM0003951,PO001824,M001,Cast Iron,Consumption,8092.0,Kg
SM0003952,PO001824,M015,Protective Coating,Consumption,173.4,Litre
SM0003953,PO001825,M001,Cast Iron,Consumption,19035.0,Kg
SM0003954,PO001825,M010,Lubricating Oil,Consumption,169.2,Litre
SM0003955,PO001825,M011,Industrial Coolant,Consumption,338.4,Litre
SM0003956,PO001826,M002,Forged Steel,Consumption,7810.0,Kg
SM0003957,PO001826,M010,Lubricating Oil,Consumption,106.5,Litre
SM0003958,PO001827,M004,Aluminium Alloy,Consumption,5568.0,Kg
SM0003959,PO001827,M011,Industrial Coolant,Consumption,174.0,Litre
SM0003960,PO001828,M003,Stainless Steel,Consumption,3896.0,Kg
SM0003961,PO001828,M012,Electronic Sensors,Consumption,974.0,Piece
SM0003962,PO001829,M002,Forged Steel,Consumption,3348.0,Kg
SM0003963,PO001829,M014,Hydraulic Fluid,Consumption,334.8,Litre
SM0003964,PO001830,M001,Cast Iron,Consumption,6916.0,Kg
SM0003965,PO001830,M015,Protective Coating,Consumption,148.2,Litre
SM0003966,PO001831,M001,Cast Iron,Consumption,16335.0,Kg
SM0003967,PO001831,M010,Lubricating Oil,Consumption,145.2,Litre
SM0003968,PO001831,M011,Industrial Coolant,Consumption,290.4,Litre
SM0003969,PO001832,M002,Forged Steel,Consumption,7326.0,Kg
SM0003970,PO001832,M010,Lubricating Oil,Consumption,99.9,Litre
SM0003971,PO001833,M004,Aluminium Alloy,Consumption,6160.0,Kg
SM0003972,PO001833,M011,Industrial Coolant,Consumption,192.5,Litre
SM0003973,PO001834,M003,Stainless Steel,Consumption,3608.0,Kg
SM0003974,PO001834,M012,Electronic Sensors,Consumption,902.0,Piece
SM0003975,PO001835,M002,Forged Steel,Consumption,3792.0,Kg
SM0003976,PO001835,M014,Hydraulic Fluid,Consumption,379.2,Litre
SM0003977,PO001836,M001,Cast Iron,Consumption,7532.0,Kg
SM0003978,PO001836,M015,Protective Coating,Consumption,161.4,Litre
SM0003979,PO001837,M001,Cast Iron,Consumption,19485.0,Kg
SM0003980,PO001837,M010,Lubricating Oil,Consumption,173.2,Litre
SM0003981,PO001837,M011,Industrial Coolant,Consumption,346.4,Litre
SM0003982,PO001838,M002,Forged Steel,Consumption,8228.0,Kg
SM0003983,PO001838,M010,Lubricating Oil,Consumption,112.2,Litre
SM0003984,PO001839,M004,Aluminium Alloy,Consumption,5440.0,Kg
SM0003985,PO001839,M011,Industrial Coolant,Consumption,170.0,Litre
SM0003986,PO001840,M003,Stainless Steel,Consumption,3272.0,Kg
SM0003987,PO001840,M012,Electronic Sensors,Consumption,818.0,Piece
SM0003988,PO001841,M002,Forged Steel,Consumption,3684.0,Kg
SM0003989,PO001841,M014,Hydraulic Fluid,Consumption,368.4,Litre
SM0003990,PO001842,M001,Cast Iron,Consumption,7084.0,Kg
SM0003991,PO001842,M015,Protective Coating,Consumption,151.8,Litre
SM0003992,PO001843,M001,Cast Iron,Consumption,18180.0,Kg
SM0003993,PO001843,M010,Lubricating Oil,Consumption,161.6,Litre
SM0003994,PO001843,M011,Industrial Coolant,Consumption,323.2,Litre
SM0003995,PO001844,M002,Forged Steel,Consumption,7942.0,Kg
SM0003996,PO001844,M010,Lubricating Oil,Consumption,108.3,Litre
SM0003997,PO001845,M004,Aluminium Alloy,Consumption,5744.0,Kg
SM0003998,PO001845,M011,Industrial Coolant,Consumption,179.5,Litre
SM0003999,PO001846,M003,Stainless Steel,Consumption,3560.0,Kg
SM0004000,PO001846,M012,Electronic Sensors,Consumption,890.0,Piece
SM0004001,PO001847,M002,Forged Steel,Consumption,3432.0,Kg
SM0004002,PO001847,M014,Hydraulic Fluid,Consumption,343.2,Litre
SM0004003,PO001848,M001,Cast Iron,Consumption,8120.0,Kg
SM0004004,PO001848,M015,Protective Coating,Consumption,174.0,Litre
SM0004005,PO001849,M001,Cast Iron,Consumption,18045.0,Kg
SM0004006,PO001849,M010,Lubricating Oil,Consumption,160.4,Litre
SM0004007,PO001849,M011,Industrial Coolant,Consumption,320.8,Litre
SM0004008,PO001850,M002,Forged Steel,Consumption,8140.0,Kg
SM0004009,PO001850,M010,Lubricating Oil,Consumption,111.0,Litre
SM0004010,PO001851,M004,Aluminium Alloy,Consumption,5360.0,Kg
SM0004011,PO001851,M011,Industrial Coolant,Consumption,167.5,Litre
SM0004012,PO001852,M003,Stainless Steel,Consumption,3776.0,Kg
SM0004013,PO001852,M012,Electronic Sensors,Consumption,944.0,Piece
SM0004014,PO001853,M002,Forged Steel,Consumption,3336.0,Kg
SM0004015,PO001853,M014,Hydraulic Fluid,Consumption,333.6,Litre
SM0004016,PO001854,M001,Cast Iron,Consumption,7924.0,Kg
SM0004017,PO001854,M015,Protective Coating,Consumption,169.8,Litre
SM0004018,PO001855,M001,Cast Iron,Consumption,17865.0,Kg
SM0004019,PO001855,M010,Lubricating Oil,Consumption,158.8,Litre
SM0004020,PO001855,M011,Industrial Coolant,Consumption,317.6,Litre
SM0004021,PO001856,M002,Forged Steel,Consumption,8052.0,Kg
SM0004022,PO001856,M010,Lubricating Oil,Consumption,109.8,Litre
SM0004023,PO001857,M004,Aluminium Alloy,Consumption,5616.0,Kg
SM0004024,PO001857,M011,Industrial Coolant,Consumption,175.5,Litre
SM0004025,PO001858,M003,Stainless Steel,Consumption,3424.0,Kg
SM0004026,PO001858,M012,Electronic Sensors,Consumption,856.0,Piece
SM0004027,PO001859,M002,Forged Steel,Consumption,3504.0,Kg
SM0004028,PO001859,M014,Hydraulic Fluid,Consumption,350.4,Litre
SM0004029,PO001860,M001,Cast Iron,Consumption,8064.0,Kg
SM0004030,PO001860,M015,Protective Coating,Consumption,172.8,Litre
SM0004031,PO001861,M001,Cast Iron,Consumption,18630.0,Kg
SM0004032,PO001861,M010,Lubricating Oil,Consumption,165.6,Litre
SM0004033,PO001861,M011,Industrial Coolant,Consumption,331.2,Litre
SM0004034,PO001862,M002,Forged Steel,Consumption,6820.0,Kg
SM0004035,PO001862,M010,Lubricating Oil,Consumption,93.0,Litre
SM0004036,PO001863,M004,Aluminium Alloy,Consumption,5424.0,Kg
SM0004037,PO001863,M011,Industrial Coolant,Consumption,169.5,Litre
SM0004038,PO001864,M003,Stainless Steel,Consumption,3368.0,Kg
SM0004039,PO001864,M012,Electronic Sensors,Consumption,842.0,Piece
SM0004040,PO001865,M002,Forged Steel,Consumption,3948.0,Kg
SM0004041,PO001865,M014,Hydraulic Fluid,Consumption,394.8,Litre
SM0004042,PO001866,M001,Cast Iron,Consumption,6776.0,Kg
SM0004043,PO001866,M015,Protective Coating,Consumption,145.2,Litre
SM0004044,PO001867,M001,Cast Iron,Consumption,17325.0,Kg
SM0004045,PO001867,M010,Lubricating Oil,Consumption,154.0,Litre
SM0004046,PO001867,M011,Industrial Coolant,Consumption,308.0,Litre
SM0004047,PO001868,M002,Forged Steel,Consumption,6798.0,Kg
SM0004048,PO001868,M010,Lubricating Oil,Consumption,92.7,Litre
SM0004049,PO001869,M004,Aluminium Alloy,Consumption,6224.0,Kg
SM0004050,PO001869,M011,Industrial Coolant,Consumption,194.5,Litre
SM0004051,PO001870,M003,Stainless Steel,Consumption,3784.0,Kg
SM0004052,PO001870,M012,Electronic Sensors,Consumption,946.0,Piece
SM0004053,PO001871,M002,Forged Steel,Consumption,3456.0,Kg
SM0004054,PO001871,M014,Hydraulic Fluid,Consumption,345.6,Litre
SM0004055,PO001872,M001,Cast Iron,Consumption,7196.0,Kg
SM0004056,PO001872,M015,Protective Coating,Consumption,154.2,Litre
SM0004057,PO001873,M001,Cast Iron,Consumption,16920.0,Kg
SM0004058,PO001873,M010,Lubricating Oil,Consumption,150.4,Litre
SM0004059,PO001873,M011,Industrial Coolant,Consumption,300.8,Litre
SM0004060,PO001874,M002,Forged Steel,Consumption,7282.0,Kg
SM0004061,PO001874,M010,Lubricating Oil,Consumption,99.3,Litre
SM0004062,PO001875,M004,Aluminium Alloy,Consumption,6576.0,Kg
SM0004063,PO001875,M011,Industrial Coolant,Consumption,205.5,Litre
SM0004064,PO001876,M003,Stainless Steel,Consumption,3536.0,Kg
SM0004065,PO001876,M012,Electronic Sensors,Consumption,884.0,Piece
SM0004066,PO001877,M002,Forged Steel,Consumption,3720.0,Kg
SM0004067,PO001877,M014,Hydraulic Fluid,Consumption,372.0,Litre
SM0004068,PO001878,M001,Cast Iron,Consumption,7336.0,Kg
SM0004069,PO001878,M015,Protective Coating,Consumption,157.2,Litre
SM0004070,PO001879,M001,Cast Iron,Consumption,18765.0,Kg
SM0004071,PO001879,M010,Lubricating Oil,Consumption,166.8,Litre
SM0004072,PO001879,M011,Industrial Coolant,Consumption,333.6,Litre
SM0004073,PO001880,M002,Forged Steel,Consumption,7084.0,Kg
SM0004074,PO001880,M010,Lubricating Oil,Consumption,96.6,Litre
SM0004075,PO001881,M004,Aluminium Alloy,Consumption,5440.0,Kg
SM0004076,PO001881,M011,Industrial Coolant,Consumption,170.0,Litre
SM0004077,PO001882,M003,Stainless Steel,Consumption,3712.0,Kg
SM0004078,PO001882,M012,Electronic Sensors,Consumption,928.0,Piece
SM0004079,PO001883,M002,Forged Steel,Consumption,3324.0,Kg
SM0004080,PO001883,M014,Hydraulic Fluid,Consumption,332.4,Litre
SM0004081,PO001884,M001,Cast Iron,Consumption,8176.0,Kg
SM0004082,PO001884,M015,Protective Coating,Consumption,175.2,Litre
SM0004083,PO001885,M001,Cast Iron,Consumption,19530.0,Kg
SM0004084,PO001885,M010,Lubricating Oil,Consumption,173.6,Litre
SM0004085,PO001885,M011,Industrial Coolant,Consumption,347.2,Litre
SM0004086,PO001886,M002,Forged Steel,Consumption,8228.0,Kg
SM0004087,PO001886,M010,Lubricating Oil,Consumption,112.2,Litre
SM0004088,PO001887,M004,Aluminium Alloy,Consumption,5712.0,Kg
SM0004089,PO001887,M011,Industrial Coolant,Consumption,178.5,Litre
SM0004090,PO001888,M003,Stainless Steel,Consumption,3440.0,Kg
SM0004091,PO001888,M012,Electronic Sensors,Consumption,860.0,Piece
SM0004092,PO001889,M002,Forged Steel,Consumption,3924.0,Kg
SM0004093,PO001889,M014,Hydraulic Fluid,Consumption,392.4,Litre
SM0004094,PO001890,M001,Cast Iron,Consumption,7224.0,Kg
SM0004095,PO001890,M015,Protective Coating,Consumption,154.8,Litre
SM0004096,PO001891,M001,Cast Iron,Consumption,19260.0,Kg
SM0004097,PO001891,M010,Lubricating Oil,Consumption,171.2,Litre
SM0004098,PO001891,M011,Industrial Coolant,Consumption,342.4,Litre
SM0004099,PO001892,M002,Forged Steel,Consumption,6974.0,Kg
SM0004100,PO001892,M010,Lubricating Oil,Consumption,95.1,Litre
SM0004101,PO001893,M004,Aluminium Alloy,Consumption,6288.0,Kg
SM0004102,PO001893,M011,Industrial Coolant,Consumption,196.5,Litre
SM0004103,PO001894,M003,Stainless Steel,Consumption,3536.0,Kg
SM0004104,PO001894,M012,Electronic Sensors,Consumption,884.0,Piece
SM0004105,PO001895,M002,Forged Steel,Consumption,3588.0,Kg
SM0004106,PO001895,M014,Hydraulic Fluid,Consumption,358.8,Litre
SM0004107,PO001896,M001,Cast Iron,Consumption,6888.0,Kg
SM0004108,PO001896,M015,Protective Coating,Consumption,147.6,Litre
SM0004109,PO001897,M001,Cast Iron,Consumption,18495.0,Kg
SM0004110,PO001897,M010,Lubricating Oil,Consumption,164.4,Litre
SM0004111,PO001897,M011,Industrial Coolant,Consumption,328.8,Litre
SM0004112,PO001898,M002,Forged Steel,Consumption,8206.0,Kg
SM0004113,PO001898,M010,Lubricating Oil,Consumption,111.9,Litre
SM0004114,PO001899,M004,Aluminium Alloy,Consumption,5552.0,Kg
SM0004115,PO001899,M011,Industrial Coolant,Consumption,173.5,Litre
SM0004116,PO001900,M003,Stainless Steel,Consumption,3664.0,Kg
SM0004117,PO001900,M012,Electronic Sensors,Consumption,916.0,Piece
SM0004118,PO001901,M002,Forged Steel,Consumption,3540.0,Kg
SM0004119,PO001901,M014,Hydraulic Fluid,Consumption,354.0,Litre
SM0004120,PO001902,M001,Cast Iron,Consumption,6720.0,Kg
SM0004121,PO001902,M015,Protective Coating,Consumption,144.0,Litre
SM0004122,PO001903,M001,Cast Iron,Consumption,17280.0,Kg
SM0004123,PO001903,M010,Lubricating Oil,Consumption,153.6,Litre
SM0004124,PO001903,M011,Industrial Coolant,Consumption,307.2,Litre
SM0004125,PO001904,M002,Forged Steel,Consumption,7172.0,Kg
SM0004126,PO001904,M010,Lubricating Oil,Consumption,97.8,Litre
SM0004127,PO001905,M004,Aluminium Alloy,Consumption,6032.0,Kg
SM0004128,PO001905,M011,Industrial Coolant,Consumption,188.5,Litre
SM0004129,PO001906,M003,Stainless Steel,Consumption,3208.0,Kg
SM0004130,PO001906,M012,Electronic Sensors,Consumption,802.0,Piece
SM0004131,PO001907,M002,Forged Steel,Consumption,3696.0,Kg
SM0004132,PO001907,M014,Hydraulic Fluid,Consumption,369.6,Litre
SM0004133,PO001908,M001,Cast Iron,Consumption,7504.0,Kg
SM0004134,PO001908,M015,Protective Coating,Consumption,160.8,Litre
SM0004135,PO001909,M001,Cast Iron,Consumption,17460.0,Kg
SM0004136,PO001909,M010,Lubricating Oil,Consumption,155.2,Litre
SM0004137,PO001909,M011,Industrial Coolant,Consumption,310.4,Litre
SM0004138,PO001910,M002,Forged Steel,Consumption,8184.0,Kg
SM0004139,PO001910,M010,Lubricating Oil,Consumption,111.6,Litre
SM0004140,PO001911,M004,Aluminium Alloy,Consumption,6576.0,Kg
SM0004141,PO001911,M011,Industrial Coolant,Consumption,205.5,Litre
SM0004142,PO001912,M003,Stainless Steel,Consumption,3760.0,Kg
SM0004143,PO001912,M012,Electronic Sensors,Consumption,940.0,Piece
SM0004144,PO001913,M002,Forged Steel,Consumption,4008.0,Kg
SM0004145,PO001913,M014,Hydraulic Fluid,Consumption,400.8,Litre
SM0004146,PO001914,M001,Cast Iron,Consumption,8176.0,Kg
SM0004147,PO001914,M015,Protective Coating,Consumption,175.2,Litre
SM0004148,PO001915,M001,Cast Iron,Consumption,18225.0,Kg
SM0004149,PO001915,M010,Lubricating Oil,Consumption,162.0,Litre
SM0004150,PO001915,M011,Industrial Coolant,Consumption,324.0,Litre
SM0004151,PO001916,M002,Forged Steel,Consumption,7964.0,Kg
SM0004152,PO001916,M010,Lubricating Oil,Consumption,108.6,Litre
SM0004153,PO001917,M004,Aluminium Alloy,Consumption,5280.0,Kg
SM0004154,PO001917,M011,Industrial Coolant,Consumption,165.0,Litre
SM0004155,PO001918,M003,Stainless Steel,Consumption,3624.0,Kg
SM0004156,PO001918,M012,Electronic Sensors,Consumption,906.0,Piece
SM0004157,PO001919,M002,Forged Steel,Consumption,3324.0,Kg
SM0004158,PO001919,M014,Hydraulic Fluid,Consumption,332.4,Litre
SM0004159,PO001920,M001,Cast Iron,Consumption,7028.0,Kg
SM0004160,PO001920,M015,Protective Coating,Consumption,150.6,Litre
SM0004161,PO001921,M001,Cast Iron,Consumption,17055.0,Kg
SM0004162,PO001921,M010,Lubricating Oil,Consumption,151.6,Litre
SM0004163,PO001921,M011,Industrial Coolant,Consumption,303.2,Litre
SM0004164,PO001922,M002,Forged Steel,Consumption,6952.0,Kg
SM0004165,PO001922,M010,Lubricating Oil,Consumption,94.8,Litre
SM0004166,PO001923,M004,Aluminium Alloy,Consumption,6096.0,Kg
SM0004167,PO001923,M011,Industrial Coolant,Consumption,190.5,Litre
SM0004168,PO001924,M003,Stainless Steel,Consumption,3280.0,Kg
SM0004169,PO001924,M012,Electronic Sensors,Consumption,820.0,Piece
SM0004170,PO001925,M002,Forged Steel,Consumption,3936.0,Kg
SM0004171,PO001925,M014,Hydraulic Fluid,Consumption,393.6,Litre
SM0004172,PO001926,M001,Cast Iron,Consumption,7588.0,Kg
SM0004173,PO001926,M015,Protective Coating,Consumption,162.6,Litre
SM0004174,PO001927,M001,Cast Iron,Consumption,18315.0,Kg
SM0004175,PO001927,M010,Lubricating Oil,Consumption,162.8,Litre
SM0004176,PO001927,M011,Industrial Coolant,Consumption,325.6,Litre
SM0004177,PO001928,M002,Forged Steel,Consumption,6710.0,Kg
SM0004178,PO001928,M010,Lubricating Oil,Consumption,91.5,Litre
SM0004179,PO001929,M004,Aluminium Alloy,Consumption,6480.0,Kg
SM0004180,PO001929,M011,Industrial Coolant,Consumption,202.5,Litre
SM0004181,PO001930,M003,Stainless Steel,Consumption,3808.0,Kg
SM0004182,PO001930,M012,Electronic Sensors,Consumption,952.0,Piece
SM0004183,PO001931,M002,Forged Steel,Consumption,3432.0,Kg
SM0004184,PO001931,M014,Hydraulic Fluid,Consumption,343.2,Litre
SM0004185,PO001932,M001,Cast Iron,Consumption,7056.0,Kg
SM0004186,PO001932,M015,Protective Coating,Consumption,151.2,Litre
SM0004187,PO001933,M001,Cast Iron,Consumption,18270.0,Kg
SM0004188,PO001933,M010,Lubricating Oil,Consumption,162.4,Litre
SM0004189,PO001933,M011,Industrial Coolant,Consumption,324.8,Litre
SM0004190,PO001934,M002,Forged Steel,Consumption,6666.0,Kg
SM0004191,PO001934,M010,Lubricating Oil,Consumption,90.9,Litre
SM0004192,PO001935,M004,Aluminium Alloy,Consumption,6624.0,Kg
SM0004193,PO001935,M011,Industrial Coolant,Consumption,207.0,Litre
SM0004194,PO001936,M003,Stainless Steel,Consumption,3384.0,Kg
SM0004195,PO001936,M012,Electronic Sensors,Consumption,846.0,Piece
SM0004196,PO001937,M002,Forged Steel,Consumption,3912.0,Kg
SM0004197,PO001937,M014,Hydraulic Fluid,Consumption,391.2,Litre
SM0004198,PO001938,M001,Cast Iron,Consumption,6944.0,Kg
SM0004199,PO001938,M015,Protective Coating,Consumption,148.8,Litre
SM0004200,PO001939,M001,Cast Iron,Consumption,16785.0,Kg
SM0004201,PO001939,M010,Lubricating Oil,Consumption,149.2,Litre
SM0004202,PO001939,M011,Industrial Coolant,Consumption,298.4,Litre
SM0004203,PO001940,M002,Forged Steel,Consumption,8008.0,Kg
SM0004204,PO001940,M010,Lubricating Oil,Consumption,109.2,Litre
SM0004205,PO001941,M004,Aluminium Alloy,Consumption,5968.0,Kg
SM0004206,PO001941,M011,Industrial Coolant,Consumption,186.5,Litre
SM0004207,PO001942,M003,Stainless Steel,Consumption,3760.0,Kg
SM0004208,PO001942,M012,Electronic Sensors,Consumption,940.0,Piece
SM0004209,PO001943,M002,Forged Steel,Consumption,3792.0,Kg
SM0004210,PO001943,M014,Hydraulic Fluid,Consumption,379.2,Litre
SM0004211,PO001944,M001,Cast Iron,Consumption,6776.0,Kg
SM0004212,PO001944,M015,Protective Coating,Consumption,145.2,Litre
SM0004213,PO001945,M001,Cast Iron,Consumption,18855.0,Kg
SM0004214,PO001945,M010,Lubricating Oil,Consumption,167.6,Litre
SM0004215,PO001945,M011,Industrial Coolant,Consumption,335.2,Litre
SM0004216,PO001946,M002,Forged Steel,Consumption,7788.0,Kg
SM0004217,PO001946,M010,Lubricating Oil,Consumption,106.2,Litre
SM0004218,PO001947,M004,Aluminium Alloy,Consumption,5472.0,Kg
SM0004219,PO001947,M011,Industrial Coolant,Consumption,171.0,Litre
SM0004220,PO001948,M003,Stainless Steel,Consumption,3776.0,Kg
SM0004221,PO001948,M012,Electronic Sensors,Consumption,944.0,Piece
SM0004222,PO001949,M002,Forged Steel,Consumption,4032.0,Kg
SM0004223,PO001949,M014,Hydraulic Fluid,Consumption,403.2,Litre
SM0004224,PO001950,M001,Cast Iron,Consumption,6748.0,Kg
SM0004225,PO001950,M015,Protective Coating,Consumption,144.6,Litre
SM0004226,PO001951,M001,Cast Iron,Consumption,16650.0,Kg
SM0004227,PO001951,M010,Lubricating Oil,Consumption,148.0,Litre
SM0004228,PO001951,M011,Industrial Coolant,Consumption,296.0,Litre
SM0004229,PO001952,M002,Forged Steel,Consumption,6600.0,Kg
SM0004230,PO001952,M010,Lubricating Oil,Consumption,90.0,Litre
SM0004231,PO001953,M004,Aluminium Alloy,Consumption,6144.0,Kg
SM0004232,PO001953,M011,Industrial Coolant,Consumption,192.0,Litre
SM0004233,PO001954,M003,Stainless Steel,Consumption,3536.0,Kg
SM0004234,PO001954,M012,Electronic Sensors,Consumption,884.0,Piece
SM0004235,PO001955,M002,Forged Steel,Consumption,4020.0,Kg
SM0004236,PO001955,M014,Hydraulic Fluid,Consumption,402.0,Litre
SM0004237,PO001956,M001,Cast Iron,Consumption,8232.0,Kg
SM0004238,PO001956,M015,Protective Coating,Consumption,176.4,Litre
SM0004239,PO001957,M001,Cast Iron,Consumption,17910.0,Kg
SM0004240,PO001957,M010,Lubricating Oil,Consumption,159.2,Litre
SM0004241,PO001957,M011,Industrial Coolant,Consumption,318.4,Litre
SM0004242,PO001958,M002,Forged Steel,Consumption,8184.0,Kg
SM0004243,PO001958,M010,Lubricating Oil,Consumption,111.6,Litre
SM0004244,PO001959,M004,Aluminium Alloy,Consumption,5568.0,Kg
SM0004245,PO001959,M011,Industrial Coolant,Consumption,174.0,Litre
SM0004246,PO001960,M003,Stainless Steel,Consumption,3952.0,Kg
SM0004247,PO001960,M012,Electronic Sensors,Consumption,988.0,Piece
SM0004248,PO001961,M002,Forged Steel,Consumption,3636.0,Kg
SM0004249,PO001961,M014,Hydraulic Fluid,Consumption,363.6,Litre
SM0004250,PO001962,M001,Cast Iron,Consumption,7280.0,Kg
SM0004251,PO001962,M015,Protective Coating,Consumption,156.0,Litre
SM0004252,PO001963,M001,Cast Iron,Consumption,15930.0,Kg
SM0004253,PO001963,M010,Lubricating Oil,Consumption,141.6,Litre
SM0004254,PO001963,M011,Industrial Coolant,Consumption,283.2,Litre
SM0004255,PO001964,M002,Forged Steel,Consumption,6622.0,Kg
SM0004256,PO001964,M010,Lubricating Oil,Consumption,90.3,Litre
SM0004257,PO001965,M004,Aluminium Alloy,Consumption,5520.0,Kg
SM0004258,PO001965,M011,Industrial Coolant,Consumption,172.5,Litre
SM0004259,PO001966,M003,Stainless Steel,Consumption,3552.0,Kg
SM0004260,PO001966,M012,Electronic Sensors,Consumption,888.0,Piece
SM0004261,PO001967,M002,Forged Steel,Consumption,3708.0,Kg
SM0004262,PO001967,M014,Hydraulic Fluid,Consumption,370.8,Litre
SM0004263,PO001968,M001,Cast Iron,Consumption,6720.0,Kg
SM0004264,PO001968,M015,Protective Coating,Consumption,144.0,Litre
SM0004265,PO001969,M001,Cast Iron,Consumption,19665.0,Kg
SM0004266,PO001969,M010,Lubricating Oil,Consumption,174.8,Litre
SM0004267,PO001969,M011,Industrial Coolant,Consumption,349.6,Litre
SM0004268,PO001970,M002,Forged Steel,Consumption,7326.0,Kg
SM0004269,PO001970,M010,Lubricating Oil,Consumption,99.9,Litre
SM0004270,PO001971,M004,Aluminium Alloy,Consumption,6400.0,Kg
SM0004271,PO001971,M011,Industrial Coolant,Consumption,200.0,Litre
SM0004272,PO001972,M003,Stainless Steel,Consumption,3440.0,Kg
SM0004273,PO001972,M012,Electronic Sensors,Consumption,860.0,Piece
SM0004274,PO001973,M002,Forged Steel,Consumption,3540.0,Kg
SM0004275,PO001973,M014,Hydraulic Fluid,Consumption,354.0,Litre
SM0004276,PO001974,M001,Cast Iron,Consumption,7980.0,Kg
SM0004277,PO001974,M015,Protective Coating,Consumption,171.0,Litre
SM0004278,PO001975,M001,Cast Iron,Consumption,16920.0,Kg
SM0004279,PO001975,M010,Lubricating Oil,Consumption,150.4,Litre
SM0004280,PO001975,M011,Industrial Coolant,Consumption,300.8,Litre
SM0004281,PO001976,M002,Forged Steel,Consumption,8140.0,Kg
SM0004282,PO001976,M010,Lubricating Oil,Consumption,111.0,Litre
SM0004283,PO001977,M004,Aluminium Alloy,Consumption,5872.0,Kg
SM0004284,PO001977,M011,Industrial Coolant,Consumption,183.5,Litre
SM0004285,PO001978,M003,Stainless Steel,Consumption,3952.0,Kg
SM0004286,PO001978,M012,Electronic Sensors,Consumption,988.0,Piece
SM0004287,PO001979,M002,Forged Steel,Consumption,3432.0,Kg
SM0004288,PO001979,M014,Hydraulic Fluid,Consumption,343.2,Litre
SM0004289,PO001980,M001,Cast Iron,Consumption,7868.0,Kg
SM0004290,PO001980,M015,Protective Coating,Consumption,168.6,Litre
SM0004291,PO001981,M001,Cast Iron,Consumption,19980.0,Kg
SM0004292,PO001981,M010,Lubricating Oil,Consumption,177.6,Litre
SM0004293,PO001981,M011,Industrial Coolant,Consumption,355.2,Litre
SM0004294,PO001982,M002,Forged Steel,Consumption,7216.0,Kg
SM0004295,PO001982,M010,Lubricating Oil,Consumption,98.4,Litre
SM0004296,PO001983,M004,Aluminium Alloy,Consumption,5968.0,Kg
SM0004297,PO001983,M011,Industrial Coolant,Consumption,186.5,Litre
SM0004298,PO001984,M003,Stainless Steel,Consumption,3880.0,Kg
SM0004299,PO001984,M012,Electronic Sensors,Consumption,970.0,Piece
SM0004300,PO001985,M002,Forged Steel,Consumption,3288.0,Kg
SM0004301,PO001985,M014,Hydraulic Fluid,Consumption,328.8,Litre
SM0004302,PO001986,M001,Cast Iron,Consumption,7672.0,Kg
SM0004303,PO001986,M015,Protective Coating,Consumption,164.4,Litre
SM0004304,PO001987,M001,Cast Iron,Consumption,16830.0,Kg
SM0004305,PO001987,M010,Lubricating Oil,Consumption,149.6,Litre
SM0004306,PO001987,M011,Industrial Coolant,Consumption,299.2,Litre
SM0004307,PO001988,M002,Forged Steel,Consumption,7810.0,Kg
SM0004308,PO001988,M010,Lubricating Oil,Consumption,106.5,Litre
SM0004309,PO001989,M004,Aluminium Alloy,Consumption,5776.0,Kg
SM0004310,PO001989,M011,Industrial Coolant,Consumption,180.5,Litre
SM0004311,PO001990,M003,Stainless Steel,Consumption,3256.0,Kg
SM0004312,PO001990,M012,Electronic Sensors,Consumption,814.0,Piece
SM0004313,PO001991,M002,Forged Steel,Consumption,3792.0,Kg
SM0004314,PO001991,M014,Hydraulic Fluid,Consumption,379.2,Litre
SM0004315,PO001992,M001,Cast Iron,Consumption,7700.0,Kg
SM0004316,PO001992,M015,Protective Coating,Consumption,165.0,Litre
SM0004317,PO001993,M001,Cast Iron,Consumption,19350.0,Kg
SM0004318,PO001993,M010,Lubricating Oil,Consumption,172.0,Litre
